Ticker,Market Cap,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Price,Change,Volume
ANGN,726670000.0,35430000.0,20840000.0,0.14,-0.0757,,,0.0003,0.02,305450.0,20.51,-0.0187,170028.0
ANGO,798640000.0,38330000.0,36750000.0,0.006,-0.028399999999999998,0.958,-0.0105,0.0278,3.01,339790.0,21.55,0.0223,213226.0
ANIK,560380000.0,14210000.0,13990000.0,0.003,-0.0735,0.982,-0.0008,0.1,11.77,118880.0,38.7,0.0131,84049.0
ANIP,367420000.0,11990000.0,9540000.0,0.008,0.052300000000000006,0.809,0.0152,0.0546,8.19,63630.0,29.23,-0.0115,36251.0
ANIX,132699999.99999999,23880000.0,23350000.0,0.042,0.0748,0.069,-0.0139,0.020499999999999997,0.65,741570.0,4.97,0.004,236212.0
ANNX,1220000000.0,28470000.0,21190000.0,,,0.99,0.0394,0.031,4.46,147170.0,30.85,-0.0006,130544.0
ANPC,70960000.0,10950000.0,1330000.0,0.3784,0.0,0.0063,,0.002,0.0,664940.0,6.28,-0.0613,28656.0
ANSS,27540000000.0,86110000.0,85060000.0,0.005,-0.11349999999999999,0.96,0.011899999999999999,0.012199999999999999,2.37,436340.0,319.86,-0.049,790873.0
ANTE,62000000.0,12570000.0,6850000.0,0.1,0.0,0.031,-0.0815,0.014499999999999999,0.05,1850000.0,4.06,0.0684,763303.0
ANY,20210000.0,6950000.0,5460000.0,0.1328,0.0,0.073,0.0665,0.037000000000000005,0.15,1370000.0,2.42,-0.051,342267.0
AOSL,868720000.0,25670000.0,20570000.0,0.185,-0.06559999999999999,0.607,0.0274,0.0245,1.39,360980.0,35.1,-0.016,214639.0
AOUT,295320000.0,13980000.0,13900000.0,0.015,0.1677,0.605,0.0449,0.0155,0.82,262830.0,20.2,-0.0274,69969.0
APA,7670000000.0,378000000.0,376370000.0,0.002,0.0,0.8690000000000001,0.0149,0.0407,1.65,9290000.0,19.91,0.021,7542972.0
APDN,71030000.0,7470000.0,6120000.0,0.1383,0.0,0.1,0.0874,0.06280000000000001,0.25,1520000.0,8.78,0.0342,522700.0
APEI,400440000.0,14800000.0,14200000.0,0.024,-0.0318,0.968,0.0059,0.0179,2.58,98380.0,28.18,-0.034300000000000004,259851.0
APEN,154250000.0,25630000.0,18680000.0,0.034,0.1732,0.6709999999999999,0.12539999999999998,0.0096,0.19,944150.0,6.08,-0.0365,777145.0
APHA,5760000000.0,316750000.0,312630000.0,0.0001,0.0,0.1382,,0.06309999999999999,0.85,23260000.0,18.18,-0.0406,15433869.0
API,6330000000.0,99230000.0,17500000.0,,,0.527,1.0639,0.2701,2.55,1850000.0,61.64,0.0155,2475622.0
APLS,3390000000.0,75880000.0,62920000.0,0.038,-0.051100000000000007,0.7959999999999999,0.0113,0.1232,11.07,699980.0,45.52,-0.0018,390940.0
APLT,518220000.0,22430000.0,20120000.0,0.013000000000000001,-0.0348,0.616,-0.0039000000000000003,0.08039999999999999,11.95,135380.0,18.92,-0.050199999999999995,137192.0
APM,108490000.0,29960000.0,8570000.0,0.2643,0.0,0.015,0.191,0.0296,0.36,702050.0,3.07,-0.0097,66084.0
APOG,1000000000.0,25880000.0,25130000.0,0.009000000000000001,-0.3382,0.9279999999999999,-0.0038,0.0379,4.03,236160.0,38.25,-0.0005,138143.0
APOP,13100000.0,3910000.0,3270000.0,0.0803,0.0,0.2716,,0.0109,0.14,253770.0,3.35,-0.059000000000000004,141123.0
APPF,4590000000.0,34300000.0,17410000.0,0.003,-0.5876,0.833,0.032,0.0519,5.15,175270.0,132.05,-0.020499999999999997,388146.0
APPH,3060000000.0,107220000.0,96370000.0,0.207,0.0,0.061,-0.0625,0.021400000000000002,3.43,600850.0,28.56,-0.0605,1158992.0
APPN,10930000000.0,70370000.0,37430000.0,0.003,-0.9384,0.816,-0.0213,0.1566,4.42,1330000.0,157.35,-0.1177,1187418.0
APPS,7110000000.0,89000000.0,86080000.0,0.023,-0.1821,0.648,-0.029900000000000003,0.024399999999999998,0.58,3600000.0,90.67,-0.0253,3965783.0
APR,832970000.0,38280000.0,34010000.0,0.001,-0.9978,,,0.0,0.0,487280.0,21.76,0.0088,133243.0
APRE,121630000.0,21190000.0,18450000.0,0.1291,-0.19879999999999998,0.612,-0.33409999999999995,0.10220000000000001,1.07,1760000.0,5.77,-0.023700000000000002,533713.0
APTO,357590000.0,85860000.0,84760000.0,0.204,-0.0011,0.35100000000000003,0.0079,0.026000000000000002,1.43,1540000.0,3.94,-0.0248,1052791.0
APTX,219020000.0,46980000.0,30980000.0,0.0335,1.5932,0.649,0.3086,0.0629,2.81,694330.0,3.51,-0.053899999999999997,283584.0
APVO,136260000.0,3230000.0,1730000.0,0.0593,,0.8009999999999999,2.0619,0.0959,2.13,77800.0,33.98,0.0098,64823.0
APWC,72730000.0,13820000.0,3390000.0,0.754,0.0,0.062,0.11289999999999999,0.0017000000000000001,0.01,806800.0,5.14,-0.0039000000000000003,95526.0
APXT,536950000.0,44560000.0,33650000.0,0.0184,0.0,0.139,-0.7768,0.0605,0.76,2680000.0,12.05,-0.0673,1610309.0
APYX,375030000.0,34220000.0,30030000.0,0.001,0.0,0.562,0.0375,0.018799999999999997,6.7,84390.0,10.88,0.0492,68033.0
AQB,451600000.0,38910000.0,26720000.0,0.001,0.1684,0.486,0.21719999999999998,0.0591,0.35,4480000.0,6.51,-0.1191,2800082.0
AQMS,321890000.0,62720000.0,58740000.0,0.022000000000000002,-0.2051,0.193,-0.1343,0.0302,0.31,5740000.0,4.56,-0.06559999999999999,2213494.0
AQST,174960000.0,33620000.0,29640000.0,0.044000000000000004,-0.044500000000000005,0.573,-0.032,0.0421,1.35,922940.0,4.73,-0.050199999999999995,1884729.0
ARAV,132199999.99999999,16059999.999999998,11230000.0,0.011000000000000001,0.0793,0.325,-0.0635,0.0499,2.95,190150.0,6.68,-0.016200000000000003,93637.0
ARAY,511620000.0,92030000.0,89740000.0,0.037000000000000005,-0.0086,0.746,0.0245,0.0719,6.85,941400.0,5.31,-0.0535,795233.0
ARBGU,,,,,,0.0014000000000000002,,,0.0,86620.0,10.56,0.0009,9109.0
ARCB,1740000000.0,25470000.0,24910000.0,0.006,-0.068,0.91,-0.0084,0.0317,3.92,201230.0,67.61,0.0541,407810.0
ARCC,8189999999.999999,436350000.0,,0.006,0.0508,0.32799999999999996,,,2.47,2160000.0,18.76,0.0032,2544978.0
ARCE,1970000000.0,55550000.0,28460000.0,0.0103,0.0,0.9638,0.0623,0.038599999999999995,5.53,198540.0,33.8,0.0066,114556.0
ARCT,1300000000.0,22940000.0,21450000.0,0.12,-0.22030000000000002,0.75,0.0873,0.1206,1.31,1970000.0,50.59,-0.0625,766372.0
ARDS,60060000.0,8920000.0,6340000.0,0.069,0.0,0.07400000000000001,3.3191,0.0019,0.55,22260.0,6.11,-0.046799999999999994,15966.0
ARDX,621040000.0,89370000.0,88910000.0,0.015,-0.1012,0.8809999999999999,0.0199,0.054400000000000004,6.18,783030.0,6.86,0.013300000000000001,803326.0
AREC,141410000.0,26790000.0,16280000.000000002,0.312,0.0,0.053,,0.0711,0.18,6450000.0,4.55,-0.1008,2400958.0
ARGX,16030000000.000002,50700000.0,47030000.0,,,0.5478000000000001,,0.0215,5.34,189080.0,316.24,-0.0574,207171.0
ARKIU,,,,,,,,,0.0,1480000.0,10.09,-0.0039000000000000003,649198.0
ARKO,1180000000.0,124430000.0,78820000.0,0.204,0.0,0.441,0.557,0.0132,1.52,683640.0,9.61,0.0116,227706.0
ARKR,65110000.0,3500000.0,1830000.0,0.4824,0.0,0.187,-0.0942,0.0113,0.4,52150.0,18.34,-0.0473,26942.0
ARLP,780980000.0,127200000.0,86800000.0,0.005,0.0,0.18899999999999997,0.5077,0.0132,1.71,669480.0,5.99,0.0,601954.0
ARNA,4370000000.0,58240000.0,57420000.0,0.001,-0.7106999999999999,0.917,0.030899999999999997,0.059500000000000004,6.68,511480.0,73.26,-0.0462,1387708.0
AROW,517940000.00000006,15470000.0,14990000.0,0.032,-0.0118,0.43,0.0042,0.0070999999999999995,4.28,24770.0,32.99,0.0355,37063.0
ARPO,79650000.0,42140000.0,38480000.0,0.1618,-0.0028000000000000004,0.462,-0.1368,0.035,0.46,2910000.0,1.7,-0.023,1432312.0
ARQT,1630000000.0,43030000.0,27240000.0,0.039,0.8351000000000001,0.821,0.18100000000000002,0.0519,5.02,281450.0,32.44,-0.0742,249531.0
ARRY,4840000000.0,130419999.99999999,98980000.0,0.004,-0.986,0.7767000000000001,,0.0441,2.04,2140000.0,37.1,-0.0262,2130985.0
ARTL,29440000.0,15710000.0,13500000.0,0.0782,0.0,0.18,,0.2107,0.3,9540000.0,1.77,-0.115,2487210.0
ARTNA,359460000.0,9340000.0,8350000.0,0.006,-0.172,0.551,0.0507,0.0105,4.03,21810.0,37.64,0.0060999999999999995,19690.0
ARTW,13760000.0,4430000.0,1830000.0,0.067,0.0,0.048,0.1523,0.0054,0.17,56590.0,3.01,-0.048799999999999996,54905.0
ARVN,3410000000.0,39060000.0,34090000.0,0.099,0.0077,0.988,0.292,0.048,1.4,1170000.0,75.98,-0.0197,433136.0
ARWR,8080000000.0,102760000.0,100470000.0,0.046,-0.0986,0.674,0.0169,0.0499,5.73,875640.0,75.48,-0.0639,898636.0
ARYA,226480000.0,15450000.0,,0.0323,0.0,0.8464,,,0.49,415640.0,14.66,-0.0487,341262.0
ASAXU,,,,,,,,,0.02,488980.0,10.11,0.012,415604.0
ASET,,,,,,,,,0.15,1570.0,30.86,-0.0012,1532.0
ASLE,457100000.0,42600000.0,34360000.0,0.003,0.0,0.722,0.7792,0.0098,4.09,82210.0,10.73,0.0677,223858.0
ASLN,125810000.0,37990000.0,35980000.0,,,0.196,0.8376,0.0005,0.01,1730000.0,3.9,-0.0951,9111942.0
ASMB,175390000.0,35190000.0,31490000.0,0.001,-0.1368,0.831,-0.1153,0.0791,2.04,1220000.0,4.88,-0.022000000000000002,2187242.0
ASML,232320000000.0,416500000.0,411880000.0,0.004,0.0,0.187,0.0137,0.0026,1.4,769150.0,543.6,-0.0347,1006421.0
ASND,8420000000.0,52720000.0,6000000.0,0.0003,0.0,,0.013999999999999999,0.36869999999999997,12.37,178790.0,152.9,-0.0144,220621.0
ASO,2370000000.0,93880000.0,83250000.0,0.021,-0.9243000000000001,0.9159999999999999,,0.1537,8.92,1430000.0,25.21,0.0265,1883631.0
ASPCU,,,,,,,,,,1620000.0,10.39,-0.001,244471.0
ASPS,162180000.0,15640000.0,8730000.0,0.008,0.0,0.48700000000000004,-0.006,0.0178,3.54,44000.0,10.2,-0.0039000000000000003,34965.0
ASPU,238030000.0,22790000.0,20380000.0,0.057999999999999996,-0.0677,0.64,0.0015,0.0241,3.01,163440.0,8.7,-0.0513,242533.0
ASRT,205490000.0,119560000.0,105430000.0,0.008,-0.8847,0.23600000000000002,-0.3182,0.0275,0.18,16210000.0,1.12,0.0467,23212432.0
ASRV,70790000.0,17060000.0,15340000.0,0.033,-0.003,0.45,0.0435,0.0097,1.2,124290.0,3.72,-0.0053,85235.0
ASTC,52820000.0,22580000.0,16990000.0,0.008,0.0,0.126,1.4150999999999998,0.0364,0.31,1980000.0,2.17,-0.1107,1255673.0
ASTE,1630000000.0,22620000.0,22190000.0,0.006,0.0,0.9329999999999999,-0.016200000000000003,0.0179,3.41,116120.0,71.71,0.0103,75869.0
ASUR,150680000.0,15870000.0,12220000.0,0.045,0.0,0.758,0.1686,0.1085,10.72,123680.0,7.96,0.0,41054.0
ASYS,134950000.0,14070000.0,13810000.0,0.0233,-0.0832,0.604,0.079,0.0036,0.43,115000.0,9.47,-0.050199999999999995,124012.0
ATAX,289950000.0,60580000.0,58380000.0,0.001,0.5346,0.105,0.12300000000000001,0.0049,0.91,312000.0,4.81,0.0063,70341.0
ATCX,300780000.0,5780000.0,1600000.0,0.295,0.022000000000000002,0.647,0.2759,0.013000000000000001,0.21,100350.0,9.0,-0.027000000000000003,31110.0
ATEC,1280000000.0,64760000.00000001,61570000.0,0.124,4.2309,0.597,0.5929,0.0562,4.61,751840.0,16.5,-0.0184,533017.0
ATEX,790750000.0,17490000.0,15850000.0,0.040999999999999995,0.1106,0.9279999999999999,0.0179,0.0678,4.09,262340.0,44.25,0.018600000000000002,253037.0
ATHA,684540000.0,36490000.0,23730000.0,0.040999999999999995,0.2959,0.614,-0.0055000000000000005,0.0279,1.56,424710.0,20.6,-0.012,535277.0
ATHE,66819999.99999999,40500000.0,31990000.0,0.187,0.0,0.037000000000000005,0.5083,0.0031,0.13,733590.0,1.65,0.0060999999999999995,248243.0
ATHX,378950000.0,197340000.0,178830000.0,0.017,-0.0172,0.28,-0.0209,0.124,7.13,3110000.0,1.88,-0.0647,3547008.0
ATIF,61070000.0,42510000.0,12390000.0,0.7587,0.0,0.018000000000000002,3.779,0.0925,0.14,8119999.999999999,1.24,-0.0815,3572198.0
ATLC,445950000.0,14520000.0,6500000.0,0.08,-0.0154,0.17,-0.013000000000000001,0.114,13.46,55080.0,27.82,0.022799999999999997,101337.0
ATLO,223830000.0,9120000.0,9010000.0,0.001,4.1547,0.258,0.0877,0.0166,5.47,27340.0,23.99,0.036699999999999997,57457.0
ATNF,106320000.0,5240000.0,3330000.0,0.172,-0.0375,0.065,0.7931,0.1384,0.26,1770000.0,4.43,-0.0089,738793.0
ATNI,730160000.0,15960000.0,11000000.0,0.004,0.0,0.6659999999999999,-0.0039000000000000003,0.0199,4.2,52020.0,48.58,0.0358,29349.0
ATNX,440860000.0,83710000.0,61590000.0,0.063,0.5700999999999999,0.55,-0.0662,0.1017,3.09,2029999.9999999998,4.82,-0.105,10982057.0
ATOM,564280000.0,20920000.0,17320000.0,0.026000000000000002,-0.38060000000000005,0.262,0.1192,0.1213,2.18,965430.0,25.27,-0.08900000000000001,1055646.0
ATOS,182510000.0,71570000.0,71520000.0,0.0012,0.0,0.054000000000000006,4.3829,0.0806,0.24,23820000.0,2.55,-0.059000000000000004,8998434.0
ATRA,1300000000.0,81180000.0,55230000.0,0.006,-0.0668,,0.0524,0.2125,12.19,963040.0,15.95,-0.0584,1124896.0
ATRC,2990000000.0,44010000.0,43510000.0,0.021,-0.3528,0.9940000000000001,0.023799999999999998,0.045899999999999996,5.02,398020.0,66.98,0.0037,369796.0
ATRI,1190000000.0,1830000.0,1430000.0,0.012,0.0,0.652,0.013300000000000001,0.047599999999999996,9.35,7280.0,634.19,0.0073,8606.0
ATRO,523500000.0,30770000.0,27050000.0,0.027000000000000003,0.0,0.8029999999999999,0.0131,0.0397,3.41,314240.0,16.38,0.0513,344770.0
ATRS,748490000.0,166380000.0,154200000.0,0.024,-0.1515,0.47,0.0832,0.0254,2.82,1390000.0,4.27,0.051699999999999996,2841245.0
ATSG,1730000000.0,59150000.0,58190000.0,0.022000000000000002,-0.0418,0.943,0.022000000000000002,0.0304,4.22,419410.0,27.62,0.0102,277716.0
ATVI,72210000000.0,771000000.0,762830000.0,0.006999999999999999,-0.0696,0.903,0.005600000000000001,0.013500000000000002,1.7,6070000.0,93.71,-0.031400000000000004,5280895.0
ATXI,112460000.0,16520000.0,6650000.0,0.603,0.0,0.12300000000000001,-0.2656,0.057699999999999994,0.9,426210.0,6.39,0.0373,448734.0
AUB,3040000000.0,78710000.0,77330000.0,0.015,0.006,0.726,0.0264,0.015700000000000002,5.18,234150.0,38.02,0.0229,312527.0
AUBN,148320000.0,3570000.0,2280000.0,0.006,0.0202,0.138,0.0526,0.0097,3.14,7040.0,42.62,0.0684,49195.0
AUDC,948120000.0,34210000.0,24690000.0,0.405,0.0,0.348,-0.0928,0.0124,1.11,276260.0,28.26,-0.0115,371998.0
AUPH,1830000000.0,127450000.0,115310000.0,0.0977,0.0002,0.5587,,0.0472,1.24,4400000.0,14.38,-0.0028000000000000004,2849292.0
AUTL,433440000.0,52090000.0,8820000.0,0.3186,0.0,0.191,0.008,0.1937,2.56,667350.0,6.41,-0.0574,1122360.0
AUTO,36230000.0,13150000.0,8870000.0,0.25239999999999996,0.0,0.19899999999999998,-0.0434,0.045899999999999996,1.01,402320.0,2.66,-0.018500000000000003,232454.0
AUUD,36700000.0,11290000.0,8130000.000000001,,,,,,,1130000.0,3.25,-0.0441,412205.0
AUVI,62520000.0,6390000.0,4330000.0,0.028999999999999998,0.0,0.01,1.3265,0.0922,0.16,2550000.0,9.14,-0.0528,420065.0
AVAV,2780000000.0,23940000.0,22060000.0,0.08449999999999999,0.0,0.816,0.0253,0.0449,4.09,242570.0,114.29,0.021099999999999997,644820.0
AVCO,102550000.0,80620000.0,27900000.0,0.6573,0.0,0.036000000000000004,0.0951,0.0365,2.69,378860.0,1.21,-0.0163,244339.0
AVCT,114150000.0,19680000.0,3610000.0,0.001,3.4247,0.064,-0.26839999999999997,0.061900000000000004,2.49,89800.0,5.89,-0.053099999999999994,61635.0
AVDL,473540000.0,58210000.0,35590000.0,0.003,1.0447,0.5710000000000001,0.018799999999999997,0.1059,6.56,574210.0,7.73,-0.045700000000000005,402748.0
AVEO,237400000.0,25810000.0,24780000.0,0.0014000000000000002,0.0,0.366,0.0775,0.0368,2.26,402650.0,8.33,-0.0072,419280.0
AVGO,183910000000.0,405000000.0,396590000.0,0.002,-0.47130000000000005,0.825,-0.0034000000000000002,0.0113,2.54,1760000.0,463.06,-0.0363,2381355.0
AVGR,159540000.0,94920000.0,84630000.0,0.004,-0.0797,0.08,0.1377,0.0101,0.03,26700000.0,1.63,-0.046799999999999994,4434129.0
AVID,887420000.0,44020000.0,41270000.0,0.047,-0.001,0.894,0.052199999999999996,0.0317,2.57,510810.0,19.96,-0.0109,380662.0
AVIR,6290000000.0,89120000.0,73960000.0,0.033,0.0,0.58,,0.0222,5.11,321620.0,70.61,-0.0168,328529.0
AVNW,357960000.0,5500000.0,5110000.0,0.037000000000000005,-0.0148,0.657,-0.0031,0.0084,0.22,195660.0,65.44,-0.0014000000000000002,245165.0
AVO,1540000000.0,72330000.0,39720000.0,0.18,-0.08439999999999999,0.09699999999999999,,0.016399999999999998,2.88,226160.0,21.27,-0.013500000000000002,71275.0
AVRO,456780000.0,36440000.0,29560000.0,0.006,0.008100000000000001,0.9840000000000001,0.10800000000000001,0.1008,5.36,555210.0,11.02,-0.0316,830686.0
AVT,3740000000.0,98940000.0,98560000.0,0.006999999999999999,0.0066,0.9740000000000001,-0.003,0.0239,2.54,927720.0,38.35,-0.0113,791498.0
AVXL,936070000.0,69490000.0,67140000.0,0.0363,-0.053899999999999997,0.204,0.10279999999999999,0.059699999999999996,0.98,4099999.9999999995,13.43,-0.0352,1767051.0
AWH,819420000.0,103200000.0,57890000.0,0.002,-0.18030000000000002,0.27,0.0016,0.1826,12.98,814200.0,7.21,-0.0361,374244.0
AWRE,96050000.0,21540000.0,12550000.0,0.026000000000000002,0.045599999999999995,0.379,0.0421,0.0029,0.46,80020.0,4.36,-0.0501,41796.0
AXAS,40180000.0,8359999.999999999,8150000.0,0.0298,0.0,0.121,0.0421,0.0687,0.85,658190.0,4.27,0.1326,738783.0
AXDX,562590000.0,56560000.0,33910000.0,0.001,-0.591,0.495,-0.0405,0.2826,15.12,633710.0,9.5,-0.0326,160997.0
AXGN,855110000.0,40090000.0,32540000.0,0.027999999999999997,-0.1604,0.8220000000000001,0.0138,0.0265,3.42,251750.0,21.61,-0.039599999999999996,285789.0
AXLA,220330000.0,36940000.0,28200000.0,0.001,-0.3226,0.682,0.0159,0.0125,4.21,83440.0,5.68,-0.0034999999999999996,64526.0
AXNX,2270000000.0,38830000.0,33670000.0,0.019,-0.1585,,-0.018600000000000002,0.13949999999999999,8.79,534650.0,56.45,0.0365,1133865.0
AXON,9520000000.0,63650000.0,62820000.0,0.009000000000000001,0.0,0.823,-0.0706,0.0341,3.15,680700.0,155.01,-0.067,634119.0
AXSM,2660000000.0,37310000.0,29510000.0,0.20989999999999998,0.0,0.6459999999999999,0.003,0.10439999999999999,9.91,310960.0,70.18,0.006,246804.0
AXTI,519230000.0,40150000.0,38860000.0,0.05,-0.1316,0.64,-0.030699999999999998,0.0366,2.36,603010.0,12.77,-0.0252,461534.0
AY,3660000000.0,101600000.0,57310000.0,0.4257,0.0,0.502,0.0634,0.038,2.28,955490.0,34.51,-0.06269999999999999,1824508.0
AYLA,199900000.0,12670000.0,5620000.0,0.016,-0.2255,0.304,0.0209,0.0087,1.37,35630.0,15.52,-0.086,12949.0
AYRO,222580000.0,23600000.0,23120000.0,0.071,0.0,0.102,,0.1858,0.87,4940000.0,6.42,-0.0776,2367338.0
AYTU,141470000.0,17880000.0,14740000.0,0.023700000000000002,3.0529,0.282,1.6388999999999998,0.0231,0.37,931880.0,7.68,-0.0204,365652.0
AZN,126830000000.0,2620000000.0,2600000000.0,0.005,0.0,0.157,-0.064,0.03,6.28,12400000.0,47.16,-0.011899999999999999,14029960.0
AZPN,10170000000.0,67780000.0,67420000.0,0.006,-0.0147,,0.0066,0.0173,2.89,402870.0,149.94,-0.011000000000000001,348718.0
AZRX,72850000.0,53420000.0,29480000.0,0.1109,0.0,0.036000000000000004,0.2306,0.0771,0.28,8039999.999999999,1.3,-0.0647,2303138.0
AZYO,147300000.0,9840000.0,3320000.0,0.08199999999999999,1.2064,0.841,2.5849,0.0463,5.59,27440.0,14.97,-0.0184,4403.0
BAND,3240000000.0,24180000.0,20180000.0,0.012,-0.6057,,0.0782,0.2003,8.24,490690.0,131.32,-0.11349999999999999,1153447.0
BANF,2260000000.0,32670000.0,18950000.0,0.494,-0.023,0.456,0.0070999999999999995,0.057999999999999996,11.56,95010.0,68.5,0.0506,135225.0
BANR,1920000000.0,35200000.0,34380000.0,0.006999999999999999,-0.0026,0.847,-0.0165,0.0195,3.67,182970.0,53.74,0.0168,217731.0
BANX,137870000.0,6570000.0,,0.0018,0.0,0.2993,,,0.0,14610.0,21.0,0.004699999999999999,14706.0
BAOS,150220000.0,26400000.0,,,,,,,0.01,332990.0,5.69,-0.0274,37394.0
BASI,204220000.0,11020000.0,6040000.0,0.091,0.0167,0.16,0.6006,0.0089,0.46,116050.0,20.3,0.0079,101012.0
BATRA,27980000000.0,51000000.0,41460000.0,0.0381,-0.030299999999999997,0.937,0.0019,0.0111,8.03,57040.0,30.67,0.0132,78194.0
BATRK,1210000000.0,39930000.0,,0.1,0.0,0.8281000000000001,,,6.49,150900.0,30.33,0.0127,187441.0
BBBY,3440000000.0,122890000.0,113950000.0,0.008,0.013300000000000001,,0.0702,0.2303,1.86,14120000.0,29.03,0.046900000000000004,9720340.0
BBCP,368990000.0,52750000.0,26610000.0,0.057999999999999996,0.0,0.532,0.0025,0.0144,1.8,212690.0,6.3,0.0194,154119.0
BBGI,74590000.0,28460000.0,8900000.0,0.042,0.0,0.259,-0.0605,0.0034999999999999996,0.12,273380.0,2.44,-0.024,66172.0
BBH,,,,,,,,,,13640.0,171.37,-0.0354,12621.0
BBI,63170000.0,53520000.0,51980000.0,0.008,0.1398,0.153,0.5459,0.08869999999999999,1.14,4050000.0,1.18,-0.0635,2588159.0
BBIG,36370000.0,9320000.0,6410000.0,0.153,0.0,0.032,-0.4156,0.0158,0.02,4900000.0,2.67,-0.0255,256036.0
BBIO,8760000000.0,118990000.0,96670000.0,0.061,-0.3181,0.813,0.0275,0.1173,11.63,974620.0,63.9,-0.034300000000000004,1102980.0
BBQ,59880000.0,9150000.0,8900000.0,0.033,0.029500000000000002,0.722,-0.0029,0.0023,1.21,16830.0,6.29,0.013300000000000001,12382.0
BBSI,575140000.0,7640000.0,7260000.0,0.006999999999999999,-0.09949999999999999,0.826,0.026699999999999998,0.0184,3.6,37130.0,74.5,-0.0015,40077.0
BCAB,1640000000.0,32650000.0,20390000.0,0.044000000000000004,1.5237,0.44299999999999995,,0.0316,1.97,327470.0,50.19,-0.032,279724.0
BCAC,63940000.0,6350000.0,4480000.0,,,,,,,30640.0,10.07,-0.0049,28365.0
BCACU,,,,,,,,,0.05,222710.0,11.29,-0.0009,45858.0
BCBP,248600000.0,17070000.0,14770000.0,0.091,0.006,0.36,0.009899999999999999,0.0111,4.02,40670.0,14.32,0.0339,101804.0
BCDA,57000000.0,12620000.0,8230000.0,0.099,-0.0016,0.125,0.47409999999999997,0.0263,0.05,4110000.0000000005,3.8,-0.0331,216562.0
BCEL,557150000.0,34720000.0,21900000.0,0.013000000000000001,-0.2238,0.9229999999999999,0.0199,0.1567,15.03,228390.0,18.16,0.015700000000000002,182045.0
BCLI,127150000.0,33310000.000000004,29220000.0,0.001,0.0,0.231,0.19699999999999998,0.1445,3.66,1160000.0,3.64,-0.0877,1116802.0
BCML,207150000.0,11870000.0,11030000.0,0.025,0.0,0.58,-0.0565,0.0073,2.95,27290.0,17.6,0.0292,27979.0
BCOR,885970000.0,48040000.0,46550000.0,0.013999999999999999,0.01,0.937,-0.0286,0.0297,3.57,387330.0,17.53,0.0046,310352.0
BCOV,910950000.0,39930000.0,39050000.0,0.017,0.0,0.879,-0.0016,0.0222,2.51,346140.0,22.7,0.0,351202.0
BCPC,3940000000.0,32180000.0,32110000.0,0.008,-0.011399999999999999,0.887,0.009000000000000001,0.018000000000000002,4.43,130520.00000000001,121.02,0.0172,83999.0
BCRX,2040000000.0,176520000.0,175060000.0,0.006999999999999999,-0.1447,0.701,-0.0388,0.1649,3.4,8490000.0,11.87,0.0111,5151138.0
BCTG,243060000.0,21380000.0,,0.2157,-0.0011,0.6159,,,0.09,23520.0,11.37,-0.0315,44087.0
BCTX,2730000.0,770000.0,740000.0,0.15839999999999999,,0.001,,,,250930.0,3.54,0.005699999999999999,915567.0
BCYC,504480000.0,19430000.0,4330000.0,0.299,-0.0127,0.41100000000000003,-0.0226,0.0917,2.93,135620.0,24.0,-0.035,61761.0
BCYP,,,,,,,,,0.01,97840.0,9.86,-0.013999999999999999,36131.0
BCYPU,,,,,,,,,0.0,144370.0,10.28,-0.0163,16192.0
BDSI,431050000.0,101030000.0,98570000.0,0.004,-0.1272,0.752,-0.0104,0.026099999999999998,2.39,1080000.0,4.06,-0.0379,880888.0
BDSX,519179999.99999994,25830000.0,17950000.0,0.042,0.0,0.142,,0.011899999999999999,1.74,122870.0,20.1,-0.0233,100159.0
BDTX,933550000.0,35930000.0,34840000.0,0.021,-0.5057,0.9840000000000001,0.049699999999999994,0.10099999999999999,7.74,454510.0,25.64,-0.035699999999999996,361131.0
BEAM,4860000000.0,50090000.0,48670000.0,0.017,-0.08460000000000001,0.763,0.19510000000000002,0.1097,4.86,1100000.0,83.76,-0.0925,1474362.0
BECN,3400000000.0,69200000.0,55280000.0,0.004,-0.18600000000000003,,-0.0028000000000000004,0.0493,6.49,420000.0,49.46,0.0028000000000000004,742275.0
BEEM,298230000.0,6620000.0,6550000.0,0.025,-0.10640000000000001,0.307,0.37689999999999996,0.1331,1.22,712520.0,36.91,-0.0864,577781.0
